position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [。]
2559,1/10/19 18:00,1/10/19 12:00,99.29143,15.63741,480,val. GPS-3D,3.44,3.68,-103
2558,1/10/19 17:00,1/10/19 11:00,99.29143,15.63732,479,val. GPS-3D,3.44,3.68,-103
2557,1/10/19 16:03,1/10/19 10:03,99.2927,15.63819,462,GPS-3D,3.36,3.68,-103
2556,1/10/19 15:01,1/10/19 9:01,99.30062,15.64072,388,val. GPS-3D,3.36,3.68,-103
2555,1/10/19 14:00,1/10/19 8:00,99.30932,15.62117,230,val. GPS-3D,3.44,3.68,-103
2554,1/10/19 13:00,1/10/19 7:00,99.32566,15.61851,316,val. GPS-3D,3.44,3.68,-103
2553,1/10/19 12:00,1/10/19 6:00,99.33724,15.60513,198,val. GPS-3D,3.44,3.68,-103
2552,1/10/19 11:00,1/10/19 5:00,99.34418,15.59293,169,val. GPS-3D,3.44,3.68,-103
2551,1/10/19 10:01,1/10/19 4:01,99.34418,15.59267,161,val. GPS-3D,3.44,3.68,-103
2550,1/10/19 9:00,1/10/19 3:00,99.34429,15.59262,212,val. GPS-3D,3.44,3.68,-103
2549,1/10/19 8:00,1/10/19 2:00,99.3442,15.59264,159,val. GPS-3D,3.44,3.68,-103
2548,1/10/19 7:00,1/10/19 1:00,99.34417,15.59266,165,val. GPS-3D,3.44,3.68,-103
2547,1/10/19 6:00,1/10/19 0:00,99.3442,15.59265,184,val. GPS-3D,3.44,3.68,-103
2546,1/10/19 5:00,1/9/19 23:00,99.34415,15.5927,179,val. GPS-3D,3.44,3.68,-103
2545,1/10/19 4:00,1/9/19 22:00,99.34414,15.5927,172,val. GPS-3D,3.44,3.68,-103
2544,1/10/19 3:02,1/9/19 21:02,99.34216,15.58951,203,GPS-3D,3.36,3.68,-103
2543,1/10/19 2:03,1/9/19 20:03,99.3305,15.56444,210,GPS-3D,3.36,3.68,-103
2542,1/10/19 1:03,1/9/19 19:03,99.32493,15.55245,218,GPS-3D,3.36,3.68,-103
2539,1/9/19 22:00,1/9/19 16:00,99.32757,15.54601,220,val. GPS-3D,3.44,3.68,-103
2538,1/9/19 21:00,1/9/19 15:00,99.32201,15.53667,270,val. GPS-3D,3.44,3.68,-103
2537,1/9/19 20:01,1/9/19 14:01,99.31795,15.53195,299,val. GPS-3D,3.44,3.68,-103
2535,1/9/19 18:01,1/9/19 12:01,99.31776,15.53183,271,val. GPS-3D,3.36,3.68,-103
2534,1/9/19 17:00,1/9/19 11:00,99.3009,15.51759,280,val. GPS-3D,3.44,3.68,-103
2533,1/9/19 16:00,1/9/19 10:00,99.29769,15.50099,310,val. GPS-3D,3.44,3.68,-103
2532,1/9/19 15:00,1/9/19 9:00,99.29796,15.50097,318,val. GPS-3D,3.44,3.68,-103
2531,1/9/19 14:00,1/9/19 8:00,99.29772,15.50097,312,val. GPS-3D,3.44,3.68,-103
2530,1/9/19 13:00,1/9/19 7:00,99.30376,15.4896,546,val. GPS-3D,3.44,3.68,-103
2529,1/9/19 12:01,1/9/19 6:01,99.29558,15.4875,507,val. GPS-3D,3.36,3.68,-103
2525,1/9/19 8:00,1/9/19 2:00,99.27356,15.48551,495,val. GPS-3D,3.44,3.68,-103
2524,1/9/19 7:00,1/9/19 1:00,99.27351,15.48553,493,val. GPS-3D,3.44,3.68,-103
2523,1/9/19 6:00,1/9/19 0:00,99.27217,15.48965,479,val. GPS-3D,3.44,3.68,-103
2522,1/9/19 5:01,1/8/19 23:01,99.2692,15.49509,495,val. GPS-3D,3.44,3.68,-103
2520,1/9/19 3:00,1/8/19 21:00,99.26531,15.5073,353,val. GPS-3D,3.44,3.68,-103
2519,1/9/19 2:03,1/8/19 20:03,99.26536,15.50725,342,GPS-3D,3.36,3.68,-103
2518,1/9/19 1:00,1/8/19 19:00,99.2578,15.50592,469,val. GPS-3D,3.36,3.68,-103
2517,1/9/19 0:01,1/8/19 18:01,99.25911,15.50372,426,val. GPS-3D,3.36,3.68,-103
2514,1/8/19 21:00,1/8/19 15:00,99.25963,15.50477,410,val. GPS-3D,3.44,3.68,-103
2513,1/8/19 20:00,1/8/19 14:00,99.25969,15.50466,410,val. GPS-3D,3.44,3.68,-103
2512,1/8/19 19:00,1/8/19 13:00,99.25966,15.50475,458,val. GPS-3D,3.44,3.68,-103
2511,1/8/19 18:01,1/8/19 12:01,99.25973,15.50477,425,val. GPS-3D,3.44,3.68,-103
2509,1/8/19 16:01,1/8/19 10:01,99.25953,15.50465,451,val. GPS-3D,3.44,3.68,-103
2508,1/8/19 15:00,1/8/19 9:00,99.25968,15.50489,445,val. GPS-3D,3.44,3.68,-103
2507,1/8/19 14:00,1/8/19 8:00,99.2598,15.50478,437,val. GPS-3D,3.44,3.68,-103
2506,1/8/19 13:00,1/8/19 7:00,99.26534,15.51016,356,val. GPS-3D,3.44,3.68,-103
2505,1/8/19 12:00,1/8/19 6:00,99.26629,15.51314,349,val. GPS-3D,3.44,3.68,-103
2504,1/8/19 11:00,1/8/19 5:00,99.28033,15.53258,259,val. GPS-3D,3.44,3.68,-103
2503,1/8/19 10:02,1/8/19 4:02,99.29245,15.54565,230,val. GPS-3D,3.36,3.68,-103
2502,1/8/19 9:01,1/8/19 3:01,99.2959,15.55075,267,val. GPS-3D,3.44,3.68,-103
2501,1/8/19 8:03,1/8/19 2:03,99.2959,15.55076,242,GPS-3D,3.44,3.68,-103
2500,1/8/19 7:00,1/8/19 1:00,99.29618,15.55082,285,val. GPS-3D,3.44,3.68,-103
2499,1/8/19 6:00,1/8/19 0:00,99.2961,15.55081,273,val. GPS-3D,3.44,3.68,-103
2498,1/8/19 5:00,1/7/19 23:00,99.29629,15.55272,230,val. GPS-3D,3.44,3.68,-103
2497,1/8/19 4:00,1/7/19 22:00,99.29431,15.55729,265,val. GPS-3D,3.44,3.68,-103
2496,1/8/19 3:00,1/7/19 21:00,99.29711,15.57142,234,val. GPS-3D,3.44,3.68,-103
2495,1/8/19 2:00,1/7/19 20:00,99.29597,15.58891,267,val. GPS-3D,3.44,3.68,-103
2493,1/8/19 0:00,1/7/19 18:00,99.28802,15.62297,735,val. GPS-3D,3.44,3.68,-103
2492,1/7/19 23:02,1/7/19 17:02,99.28756,15.63163,569,val. GPS-3D,3.36,3.68,-103
2491,1/7/19 22:00,1/7/19 16:00,99.28755,15.6317,540,val. GPS-3D,3.44,3.68,-103
2490,1/7/19 21:00,1/7/19 15:00,99.2875,15.63168,570,val. GPS-3D,3.44,3.68,-103
2489,1/7/19 20:00,1/7/19 14:00,99.28767,15.63168,563,val. GPS-3D,3.44,3.68,-103
2487,1/7/19 18:00,1/7/19 12:00,99.29299,15.63806,445,val. GPS-3D,3.44,3.68,-103
2486,1/7/19 17:00,1/7/19 11:00,99.29365,15.6395,463,val. GPS-3D,3.44,3.68,-103
2485,1/7/19 16:00,1/7/19 10:00,99.29381,15.63951,496,val. GPS-3D,3.44,3.68,-103
2484,1/7/19 15:00,1/7/19 9:00,99.29786,15.6428,449,val. GPS-3D,3.44,3.68,-103
2483,1/7/19 14:00,1/7/19 8:00,99.29764,15.64344,441,val. GPS-3D,3.44,3.68,-103
2482,1/7/19 13:00,1/7/19 7:00,99.29709,15.64497,401,val. GPS-3D,3.44,3.68,-103
2481,1/7/19 12:00,1/7/19 6:00,99.2983,15.64401,410,val. GPS-3D,3.44,3.68,-103
2480,1/7/19 11:01,1/7/19 5:01,99.30458,15.64235,235,val. GPS-3D,3.44,3.68,-103
2479,1/7/19 10:01,1/7/19 4:01,99.31237,15.64244,279,val. GPS-3D,3.44,3.68,-103
2478,1/7/19 9:00,1/7/19 3:00,99.31203,15.64306,229,val. GPS-3D,3.44,3.68,-103
2477,1/7/19 8:00,1/7/19 2:00,99.31765,15.64783,263,val. GPS-3D,3.44,3.68,-103
2476,1/7/19 7:00,1/7/19 1:00,99.31692,15.64925,327,val. GPS-3D,3.44,3.68,-103
2475,1/7/19 6:00,1/7/19 0:00,99.31724,15.64929,326,val. GPS-3D,3.44,3.68,-103
2474,1/7/19 5:00,1/6/19 23:00,99.31745,15.64916,332,val. GPS-3D,3.44,3.68,-103
2473,1/7/19 4:00,1/6/19 22:00,99.31718,15.64932,292,val. GPS-3D,3.44,3.68,-103
2472,1/7/19 3:00,1/6/19 21:00,99.31739,15.64918,340,val. GPS-3D,3.44,3.68,-103
2471,1/7/19 2:01,1/6/19 20:01,99.31719,15.64924,321,val. GPS-3D,3.36,3.68,-103
2470,1/7/19 1:00,1/6/19 19:00,99.31616,15.64998,431,val. GPS-3D,3.44,3.68,-103
2469,1/7/19 0:00,1/6/19 18:00,99.31665,15.64975,357,val. GPS-3D,3.44,3.68,-103
2468,1/6/19 23:01,1/6/19 17:01,99.31652,15.64962,314,val. GPS-3D,3.44,3.68,-103
2467,1/6/19 22:00,1/6/19 16:00,99.31652,15.64964,313,val. GPS-3D,3.44,3.68,-103
2466,1/6/19 21:00,1/6/19 15:00,99.31614,15.64988,320,val. GPS-3D,3.44,3.68,-103
2465,1/6/19 20:00,1/6/19 14:00,99.31629,15.64984,321,val. GPS-3D,3.44,3.68,-103
2464,1/6/19 19:01,1/6/19 13:01,99.31585,15.65015,274,val. GPS-3D,3.44,3.68,-103
2463,1/6/19 18:00,1/6/19 12:00,99.31589,15.65006,333,val. GPS-3D,3.44,3.68,-103
2462,1/6/19 17:00,1/6/19 11:00,99.31594,15.65014,309,val. GPS-3D,3.44,3.68,-103
2461,1/6/19 16:00,1/6/19 10:00,99.31599,15.65022,342,val. GPS-3D,3.44,3.68,-103
2460,1/6/19 15:00,1/6/19 9:00,99.31587,15.65021,333,val. GPS-3D,3.44,3.68,-103
2459,1/6/19 14:00,1/6/19 8:00,99.3159,15.65018,331,val. GPS-3D,3.44,3.68,-103
2458,1/6/19 13:00,1/6/19 7:00,99.31641,15.64966,364,val. GPS-3D,3.44,3.68,-103
2457,1/6/19 12:00,1/6/19 6:00,99.31739,15.64924,314,val. GPS-3D,3.44,3.68,-103
2456,1/6/19 11:00,1/6/19 5:00,99.31722,15.64931,318,val. GPS-3D,3.44,3.68,-103
2455,1/6/19 10:00,1/6/19 4:00,99.31693,15.64934,336,val. GPS-3D,3.44,3.68,-103
2454,1/6/19 9:00,1/6/19 3:00,99.31679,15.64945,320,val. GPS-3D,3.44,3.68,-103
2453,1/6/19 8:00,1/6/19 2:00,99.31657,15.64948,324,val. GPS-3D,3.44,3.68,-103
2452,1/6/19 7:01,1/6/19 1:01,99.316,15.65024,350,val. GPS-3D,3.44,3.68,-103
2451,1/6/19 6:00,1/6/19 0:00,99.31603,15.6503,320,val. GPS-3D,3.44,3.68,-103
2450,1/6/19 5:00,1/5/19 23:00,99.31591,15.65019,357,val. GPS-3D,3.44,3.68,-103
2449,1/6/19 4:00,1/5/19 22:00,99.31598,15.65014,336,val. GPS-3D,3.44,3.68,-103
2448,1/6/19 3:01,1/5/19 21:01,99.31602,15.65032,356,val. GPS-3D,3.36,3.68,-103
2447,1/6/19 2:02,1/5/19 20:02,99.31605,15.65013,326,GPS-3D,3.36,3.68,-103
2446,1/6/19 1:02,1/5/19 19:02,99.31619,15.64989,338,val. GPS-3D,3.44,3.68,-103
2445,1/6/19 0:00,1/5/19 18:00,99.31672,15.64951,370,val. GPS-3D,3.44,3.68,-103
2444,1/5/19 23:02,1/5/19 17:02,99.31691,15.64938,274,val. GPS-3D,3.36,3.68,-103
2443,1/5/19 22:00,1/5/19 16:00,99.31667,15.64944,324,val. GPS-3D,3.44,3.68,-103
2442,1/5/19 21:01,1/5/19 15:01,99.31655,15.64941,313,val. GPS-3D,3.44,3.68,-103
2441,1/5/19 20:00,1/5/19 14:00,99.31724,15.64923,326,val. GPS-3D,3.44,3.68,-103
2440,1/5/19 19:01,1/5/19 13:01,99.31722,15.64929,353,val. GPS-3D,3.44,3.68,-103
2439,1/5/19 18:00,1/5/19 12:00,99.31714,15.64924,331,val. GPS-3D,3.44,3.68,-103
2438,1/5/19 17:00,1/5/19 11:00,99.31723,15.64937,301,val. GPS-3D,3.44,3.68,-103
2437,1/5/19 16:00,1/5/19 10:00,99.31698,15.64944,378,val. GPS-3D,3.44,3.68,-103
2436,1/5/19 15:00,1/5/19 9:00,99.31682,15.6494,311,val. GPS-3D,3.44,3.68,-103
2435,1/5/19 14:00,1/5/19 8:00,99.31679,15.64944,316,val. GPS-3D,3.44,3.68,-103
2434,1/5/19 13:00,1/5/19 7:00,99.3168,15.64944,297,val. GPS-3D,3.44,3.68,-103
2433,1/5/19 12:00,1/5/19 6:00,99.31668,15.64949,313,val. GPS-3D,3.44,3.68,-103
2432,1/5/19 11:00,1/5/19 5:00,99.31592,15.65018,352,val. GPS-3D,3.44,3.68,-103
2431,1/5/19 10:00,1/5/19 4:00,99.31563,15.6501,330,val. GPS-3D,3.44,3.68,-103
2430,1/5/19 9:00,1/5/19 3:00,99.31622,15.65017,406,val. GPS-3D,3.44,3.68,-103
2429,1/5/19 8:00,1/5/19 2:00,99.31592,15.65011,312,val. GPS-3D,3.44,3.68,-103
2428,1/5/19 7:00,1/5/19 1:00,99.31596,15.6501,323,val. GPS-3D,3.44,3.68,-103
2427,1/5/19 6:00,1/5/19 0:00,99.31602,15.65019,340,val. GPS-3D,3.44,3.68,-103
2426,1/5/19 5:00,1/4/19 23:00,99.31591,15.65012,331,val. GPS-3D,3.44,3.68,-103
2425,1/5/19 4:00,1/4/19 22:00,99.31597,15.65016,344,val. GPS-3D,3.44,3.68,-103
2424,1/5/19 3:00,1/4/19 21:00,99.3165,15.64969,354,val. GPS-3D,3.44,3.68,-103
2423,1/5/19 2:02,1/4/19 20:02,99.31663,15.6496,327,val. GPS-3D,3.36,3.68,-103
2422,1/5/19 1:00,1/4/19 19:00,99.31723,15.64928,306,val. GPS-3D,3.44,3.68,-103
2421,1/5/19 0:00,1/4/19 18:00,99.31721,15.64926,307,val. GPS-3D,3.44,3.68,-103
2420,1/4/19 23:01,1/4/19 17:01,99.31729,15.64922,301,val. GPS-3D,3.44,3.68,-103
2419,1/4/19 22:00,1/4/19 16:00,99.31662,15.64953,318,val. GPS-3D,3.44,3.68,-103
2418,1/4/19 21:00,1/4/19 15:00,99.31671,15.6495,310,val. GPS-3D,3.44,3.68,-103
2417,1/4/19 20:00,1/4/19 14:00,99.31666,15.64958,394,val. GPS-3D,3.44,3.68,-103
2416,1/4/19 19:00,1/4/19 13:00,99.31675,15.64948,323,val. GPS-3D,3.44,3.68,-103
2415,1/4/19 18:00,1/4/19 12:00,99.31662,15.64962,321,val. GPS-3D,3.44,3.68,-103
2414,1/4/19 17:00,1/4/19 11:00,99.31651,15.6496,335,val. GPS-3D,3.44,3.68,-103
2413,1/4/19 16:00,1/4/19 10:00,99.31646,15.64967,332,val. GPS-3D,3.44,3.68,-103
2412,1/4/19 15:00,1/4/19 9:00,99.31656,15.64965,324,val. GPS-3D,3.44,3.68,-103
2410,1/4/19 13:00,1/4/19 7:00,99.3164,15.64958,345,val. GPS-3D,3.44,3.68,-103
2409,1/4/19 12:00,1/4/19 6:00,99.31653,15.64964,305,val. GPS-3D,3.44,3.68,-103
2408,1/4/19 11:00,1/4/19 5:00,99.31581,15.65003,360,val. GPS-3D,3.44,3.68,-103
2407,1/4/19 10:00,1/4/19 4:00,99.31622,15.64991,333,val. GPS-3D,3.44,3.68,-103
2406,1/4/19 9:00,1/4/19 3:00,99.31725,15.64929,318,val. GPS-3D,3.44,3.68,-103
2405,1/4/19 8:00,1/4/19 2:00,99.31717,15.64928,307,val. GPS-3D,3.44,3.68,-103
2404,1/4/19 7:00,1/4/19 1:00,99.31725,15.64932,306,val. GPS-3D,3.44,3.68,-103
2403,1/4/19 6:01,1/4/19 0:01,99.3172,15.64925,318,val. GPS-3D,3.44,3.68,-103
2402,1/4/19 5:00,1/3/19 23:00,99.31681,15.6494,302,val. GPS-3D,3.44,3.68,-103
2401,1/4/19 4:00,1/3/19 22:00,99.31678,15.64946,310,val. GPS-3D,3.44,3.68,-103
2400,1/4/19 3:00,1/3/19 21:00,99.31658,15.64965,314,val. GPS-3D,3.44,3.68,-103
2399,1/4/19 2:02,1/3/19 20:02,99.31649,15.6496,307,val. GPS-3D,3.36,3.68,-103
2398,1/4/19 1:00,1/3/19 19:00,99.31645,15.64965,323,val. GPS-3D,3.44,3.68,-103
2395,1/3/19 22:00,1/3/19 16:00,99.31645,15.64968,311,val. GPS-3D,3.36,3.68,-103
2394,1/3/19 21:00,1/3/19 15:00,99.31657,15.64939,352,val. GPS-3D,3.44,3.68,-103
2393,1/3/19 20:03,1/3/19 14:03,99.31649,15.64982,352,GPS-3D,3.36,3.68,-103
2392,1/3/19 19:00,1/3/19 13:00,99.31638,15.64955,356,val. GPS-3D,3.44,3.68,-103
2391,1/3/19 18:00,1/3/19 12:00,99.31649,15.64972,340,val. GPS-3D,3.44,3.68,-103
2390,1/3/19 17:00,1/3/19 11:00,99.31647,15.64963,346,val. GPS-3D,3.44,3.68,-103
2389,1/3/19 16:00,1/3/19 10:00,99.31663,15.64972,318,val. GPS-3D,3.44,3.68,-103
2388,1/3/19 15:00,1/3/19 9:00,99.31684,15.64942,318,val. GPS-3D,3.44,3.68,-103
2387,1/3/19 14:00,1/3/19 8:00,99.31705,15.64947,374,val. GPS-3D,3.44,3.68,-103
2386,1/3/19 13:00,1/3/19 7:00,99.31687,15.64938,334,val. GPS-3D,3.44,3.68,-103
2385,1/3/19 12:00,1/3/19 6:00,99.31681,15.6494,304,val. GPS-3D,3.44,3.68,-103
2384,1/3/19 11:00,1/3/19 5:00,99.31679,15.64942,317,val. GPS-3D,3.44,3.68,-103
2383,1/3/19 10:00,1/3/19 4:00,99.31642,15.64948,340,val. GPS-3D,3.44,3.68,-103
2382,1/3/19 9:01,1/3/19 3:01,99.31574,15.65029,308,val. GPS-3D,3.44,3.68,-103
2381,1/3/19 8:01,1/3/19 2:01,99.31596,15.6501,325,val. GPS-3D,3.44,3.68,-103
2379,1/3/19 6:00,1/3/19 0:00,99.31631,15.65062,331,val. GPS-3D,3.44,3.68,-103
2377,1/3/19 4:01,1/2/19 22:01,99.31592,15.65023,352,val. GPS-3D,3.44,3.68,-103
2374,1/3/19 1:00,1/2/19 19:00,99.31647,15.6497,362,val. GPS-3D,3.44,3.68,-103
2373,1/3/19 0:00,1/2/19 18:00,99.3165,15.64967,353,val. GPS-3D,3.44,3.68,-103
2372,1/2/19 23:01,1/2/19 17:01,99.31661,15.64968,303,val. GPS-3D,3.44,3.68,-103
2371,1/2/19 22:00,1/2/19 16:00,99.31705,15.64937,295,val. GPS-3D,3.44,3.68,-103
2370,1/2/19 21:00,1/2/19 15:00,99.31759,15.64966,335,val. GPS-3D,3.44,3.68,-103
2369,1/2/19 20:00,1/2/19 14:00,99.3189,15.64878,250,val. GPS-3D,3.44,3.68,-103
2368,1/2/19 19:01,1/2/19 13:01,99.31847,15.64853,342,val. GPS-3D,3.36,3.68,-103
2367,1/2/19 18:00,1/2/19 12:00,99.31894,15.64887,276,val. GPS-3D,3.44,3.68,-103
2366,1/2/19 17:00,1/2/19 11:00,99.30816,15.63575,246,val. GPS-3D,3.44,3.68,-103
2365,1/2/19 16:01,1/2/19 10:01,99.29999,15.64326,422,val. GPS-3D,3.44,3.68,-103
2364,1/2/19 15:00,1/2/19 9:00,99.29491,15.64253,460,val. GPS-3D,3.44,3.68,-103
2363,1/2/19 14:00,1/2/19 8:00,99.28827,15.6333,546,val. GPS-3D,3.44,3.68,-103
2362,1/2/19 13:00,1/2/19 7:00,99.28891,15.6195,677,val. GPS-3D,3.44,3.68,-103
2361,1/2/19 12:00,1/2/19 6:00,99.28498,15.60821,764,val. GPS-3D,3.44,3.68,-103
2360,1/2/19 11:00,1/2/19 5:00,99.28675,15.6017,569,val. GPS-3D,3.44,3.68,-103
2359,1/2/19 10:00,1/2/19 4:00,99.28572,15.59483,339,val. GPS-3D,3.44,3.68,-103
2358,1/2/19 9:00,1/2/19 3:00,99.28762,15.59166,347,val. GPS-3D,3.44,3.68,-103
2357,1/2/19 8:00,1/2/19 2:00,99.28757,15.59168,317,val. GPS-3D,3.44,3.68,-103
2356,1/2/19 7:00,1/2/19 1:00,99.28765,15.59129,380,val. GPS-3D,3.44,3.68,-103
2355,1/2/19 6:01,1/2/19 0:01,99.28923,15.5893,339,val. GPS-3D,3.44,3.68,-103
2354,1/2/19 5:02,1/1/19 23:02,99.30095,15.58806,243,GPS-3D,3.44,3.68,-103
2353,1/2/19 4:00,1/1/19 22:00,99.30804,15.58745,236,val. GPS-3D,3.44,3.68,-103
2352,1/2/19 3:00,1/1/19 21:00,99.30962,15.58043,218,val. GPS-3D,3.44,3.68,-103
2351,1/2/19 2:01,1/1/19 20:01,99.31224,15.57321,214,val. GPS-3D,3.36,3.68,-103
2350,1/2/19 1:00,1/1/19 19:00,99.31613,15.56221,223,val. GPS-3D,3.44,3.68,-103
2349,1/2/19 0:00,1/1/19 18:00,99.31611,15.56213,212,val. GPS-3D,3.44,3.68,-103
2348,1/1/19 23:00,1/1/19 17:00,99.31615,15.56216,207,val. GPS-3D,3.44,3.68,-103
2347,1/1/19 22:00,1/1/19 16:00,99.31606,15.5622,220,val. GPS-3D,3.44,3.68,-103
2346,1/1/19 21:01,1/1/19 15:01,99.31636,15.56078,203,val. GPS-3D,3.36,3.68,-103
2345,1/1/19 20:03,1/1/19 14:03,99.30557,15.54593,238,val. GPS-3D,3.36,3.68,-103
2344,1/1/19 19:00,1/1/19 13:00,99.30116,15.54324,235,val. GPS-3D,3.44,3.68,-103
2343,1/1/19 18:00,1/1/19 12:00,99.2999,15.53793,250,val. GPS-3D,3.44,3.68,-103
2342,1/1/19 17:00,1/1/19 11:00,99.30224,15.53237,259,val. GPS-3D,3.44,3.68,-103
2341,1/1/19 16:01,1/1/19 10:01,99.30036,15.51234,288,val. GPS-3D,3.36,3.68,-103
2340,1/1/19 15:00,1/1/19 9:00,99.31778,15.50269,417,val. GPS-3D,3.44,3.68,-103
2339,1/1/19 14:00,1/1/19 8:00,99.32427,15.49577,448,val. GPS-3D,3.44,3.68,-103
2338,1/1/19 13:00,1/1/19 7:00,99.32469,15.4934,475,val. GPS-3D,3.44,3.68,-103
2337,1/1/19 12:00,1/1/19 6:00,99.33023,15.48675,694,val. GPS-3D,3.44,3.68,-103
2336,1/1/19 11:01,1/1/19 5:01,99.34285,15.47629,842,val. GPS-3D,3.36,3.68,-103
2335,1/1/19 10:03,1/1/19 4:03,99.35047,15.47625,695,GPS-3D,3.36,3.68,-103
2334,1/1/19 9:00,1/1/19 3:00,99.35985,15.47427,587,val. GPS-3D,3.44,3.68,-103
2333,1/1/19 8:00,1/1/19 2:00,99.3597,15.4743,575,val. GPS-3D,3.44,3.68,-103
2332,1/1/19 7:00,1/1/19 1:00,99.35969,15.47421,566,val. GPS-3D,3.44,3.68,-103
2331,1/1/19 6:00,1/1/19 0:00,99.35974,15.4742,570,val. GPS-3D,3.44,3.68,-103
2330,1/1/19 5:01,12/31/18 23:01,99.35984,15.47426,591,val. GPS-3D,3.44,3.68,-103
2328,1/1/19 3:03,12/31/18 21:03,99.35979,15.47417,598,GPS-3D,3.44,3.68,-103
2327,1/1/19 2:03,12/31/18 20:03,99.35981,15.47428,576,GPS-3D,3.44,3.68,-103
2326,1/1/19 1:01,12/31/18 19:01,99.35967,15.47448,601,val. GPS-3D,3.44,3.68,-103
2324,12/31/18 23:01,12/31/18 17:01,99.38729,15.46483,251,val. GPS-3D,3.36,3.68,-103
2323,12/31/18 22:02,12/31/18 16:02,99.39063,15.47522,213,val. GPS-3D,3.36,3.68,-103
2322,12/31/18 21:00,12/31/18 15:00,99.38476,15.48809,303,val. GPS-3D,3.44,3.68,-103
2321,12/31/18 20:00,12/31/18 14:00,99.3848,15.48809,302,val. GPS-3D,3.44,3.68,-103
2320,12/31/18 19:02,12/31/18 13:02,99.37451,15.49283,528,GPS-3D,3.36,3.68,-103
2318,12/31/18 17:00,12/31/18 11:00,99.37557,15.49666,454,val. GPS-3D,3.44,3.68,-103
2317,12/31/18 16:00,12/31/18 10:00,99.37576,15.49668,481,val. GPS-3D,3.44,3.68,-103
2316,12/31/18 15:00,12/31/18 9:00,99.37519,15.50079,355,val. GPS-3D,3.44,3.68,-103
2315,12/31/18 14:00,12/31/18 8:00,99.37437,15.50175,336,val. GPS-3D,3.44,3.68,-103
2314,12/31/18 13:00,12/31/18 7:00,99.36391,15.50797,309,val. GPS-3D,3.44,3.68,-103
2313,12/31/18 12:00,12/31/18 6:00,99.36176,15.51436,310,val. GPS-3D,3.44,3.68,-103
2312,12/31/18 11:00,12/31/18 5:00,99.36328,15.52426,491,val. GPS-3D,3.44,3.68,-103
2311,12/31/18 10:00,12/31/18 4:00,99.35785,15.53842,562,val. GPS-3D,3.44,3.68,-103
2310,12/31/18 9:00,12/31/18 3:00,99.35185,15.54718,397,val. GPS-3D,3.44,3.68,-103
2309,12/31/18 8:00,12/31/18 2:00,99.35185,15.54725,385,val. GPS-3D,3.44,3.68,-103
2308,12/31/18 7:00,12/31/18 1:00,99.35186,15.54725,391,val. GPS-3D,3.44,3.68,-103
2307,12/31/18 6:00,12/31/18 0:00,99.35176,15.54719,379,val. GPS-3D,3.44,3.68,-103
2306,12/31/18 5:00,12/30/18 23:00,99.3519,15.54715,387,val. GPS-3D,3.44,3.68,-103
2305,12/31/18 4:00,12/30/18 22:00,99.35174,15.54716,367,val. GPS-3D,3.44,3.68,-103
2304,12/31/18 3:00,12/30/18 21:00,99.35189,15.54749,414,val. GPS-3D,3.44,3.68,-103
2303,12/31/18 2:03,12/30/18 20:03,99.35186,15.54724,364,GPS-3D,3.44,3.68,-103
2302,12/31/18 1:00,12/30/18 19:00,99.35289,15.54832,355,val. GPS-3D,3.44,3.68,-103
2301,12/31/18 0:00,12/30/18 18:00,99.35364,15.55198,292,val. GPS-3D,3.44,3.68,-103
2300,12/30/18 23:00,12/30/18 17:00,99.35363,15.55176,312,val. GPS-3D,3.44,3.68,-103
2299,12/30/18 22:00,12/30/18 16:00,99.35367,15.55191,307,val. GPS-3D,3.44,3.68,-103
2298,12/30/18 21:00,12/30/18 15:00,99.3535,15.55173,246,val. GPS-3D,3.44,3.68,-103
2297,12/30/18 20:01,12/30/18 14:01,99.35368,15.55191,276,val. GPS-3D,3.36,3.68,-103
2296,12/30/18 19:00,12/30/18 13:00,99.35343,15.55708,271,val. GPS-3D,3.44,3.68,-103
2295,12/30/18 18:01,12/30/18 12:01,99.34072,15.55938,232,val. GPS-3D,3.44,3.68,-103
2294,12/30/18 17:00,12/30/18 11:00,99.33618,15.57431,201,val. GPS-3D,3.44,3.68,-103
2293,12/30/18 16:00,12/30/18 10:00,99.34165,15.58649,187,val. GPS-3D,3.44,3.68,-103
2292,12/30/18 15:00,12/30/18 9:00,99.34156,15.58663,213,val. GPS-3D,3.44,3.68,-103
2291,12/30/18 14:00,12/30/18 8:00,99.33472,15.59067,181,val. GPS-3D,3.44,3.68,-103
2290,12/30/18 13:00,12/30/18 7:00,99.3217,15.59857,197,val. GPS-3D,3.44,3.68,-103
2289,12/30/18 12:00,12/30/18 6:00,99.31146,15.58701,232,val. GPS-3D,3.44,3.68,-103
2288,12/30/18 11:00,12/30/18 5:00,99.29902,15.56958,241,val. GPS-3D,3.44,3.68,-103
2287,12/30/18 10:01,12/30/18 4:01,99.29776,15.55504,227,val. GPS-3D,3.44,3.68,-103
2286,12/30/18 9:00,12/30/18 3:00,99.29497,15.5497,214,val. GPS-3D,3.44,3.68,-103
2285,12/30/18 8:00,12/30/18 2:00,99.29502,15.54972,230,val. GPS-3D,3.44,3.68,-103
