ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
223308,229022,15.47822771,99.27198768,479.8471985,3.0602152,26,2019-11-05 14:00:00,2019-11-05 21:00:00,0.012325292,1,0.012325292,2019,11,5,21,night,dry
241107,229032,15.51877226,99.32558598,558.5502319,27.831728,26,2019-11-05 15:00:00,2019-11-05 22:00:00,0.005178696,1,0.005178696,2019,11,5,22,night,dry
223309,229022,15.47821439,99.2720421,480.4828796,2.9766121,25,2019-11-05 15:00:00,2019-11-05 22:00:00,0.006050392,1,0.006050392,2019,11,5,22,night,dry
241108,229032,15.51877956,99.32545367,555.7597656,28.4563599,26,2019-11-05 16:00:00,2019-11-05 23:00:00,0.014470657,1,0.014470657,2019,11,5,23,night,dry
223310,229022,15.47821594,99.27200532,480.0800781,3.0319858,24,2019-11-05 16:00:00,2019-11-05 23:00:00,0.003965698,1,0.003965698,2019,11,5,23,night,dry
241109,229032,15.51880737,99.3255547,556.7940674,27.8763676,27,2019-11-05 17:00:00,2019-11-06 00:00:00,0.011304922,1,0.011304922,2019,11,6,0,night,dry
223311,229022,15.47817942,99.27194451,479.5548096,3.1240284,24,2019-11-05 17:00:00,2019-11-06 00:00:00,0.007696198,1,0.007696198,2019,11,6,0,night,dry
241110,229032,15.51844928,99.32556899,578.9137573,29.1551743,25,2019-11-05 18:00:00,2019-11-06 01:00:00,0.045575007,1,0.045575007,2019,11,6,1,night,dry
223312,229022,15.48335941,99.27480449,486.2816162,4.3148093,25,2019-11-05 18:00:00,2019-11-06 01:00:00,0.652485026,1,0.652485026,2019,11,6,1,night,dry
241111,229032,15.51863166,99.32559148,565.277832,28.2521667,25,2019-11-05 19:00:00,2019-11-06 02:00:00,0.024556305,1,0.024556305,2019,11,6,2,night,dry
223313,229022,15.48391304,99.27505863,493.1922302,4.4128485,26,2019-11-05 19:00:00,2019-11-06 02:00:00,0.067669462,1,0.067669462,2019,11,6,2,night,dry
241112,229032,15.51886837,99.32533672,547.890625,28.826149,26,2019-11-05 20:00:00,2019-11-06 03:00:00,0.041714971,1,0.041714971,2019,11,6,3,night,dry
223314,229022,15.48390052,99.27509467,493.0980225,4.5097384,27,2019-11-05 20:00:00,2019-11-06 03:00:00,0.004106355,1,0.004106355,2019,11,6,3,night,dry
223315,229022,15.48376183,99.27504324,491.1703491,4.7308564,29,2019-11-05 21:00:00,2019-11-06 04:00:00,0.016489867,1,0.016489867,2019,11,6,4,night,dry
241113,229032,15.5186652,99.32535457,560.0108643,29.2249432,26,2019-11-05 21:03:00,2019-11-06 04:03:00,0.025708606,1.05,0.024484386,2019,11,6,4,night,dry
241114,229032,15.51881431,99.32534028,551.1226196,28.9368782,25,2019-11-05 22:00:00,2019-11-06 05:00:00,0.0188746,0.95,0.019868,2019,11,6,5,night,dry
223316,229022,15.48389728,99.2751352,493.0751038,4.5864606,25,2019-11-05 22:00:00,2019-11-06 05:00:00,0.018099195,1,0.018099195,2019,11,6,5,night,dry
223317,229022,15.48376335,99.27508677,491.1922302,4.7947998,25,2019-11-05 23:00:00,2019-11-06 06:00:00,0.015882698,1,0.015882698,2019,11,6,6,day,dry
