ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
166625,131343,15.57050511,99.32276572,209.1816101,2.01385,29,2019-12-22 18:00:00,2019-12-23 01:00:00,0.416009806,1,0.416009806,2019,12,23,1,night,dry
212223,229012,15.56951109,99.33165697,210.6946411,2.5039096,24,2019-12-22 18:01:00,2019-12-23 01:01:00,0.586894858,1.016666667,0.577273631,2019,12,23,1,night,dry
166626,131343,15.57046872,99.32280252,209.1623077,2.0883188,31,2019-12-22 19:00:00,2019-12-23 02:00:00,0.005649017,1,0.005649017,2019,12,23,2,night,dry
212224,229012,15.56956942,99.33161032,211.075943,2.1782315,24,2019-12-22 19:00:00,2019-12-23 02:00:00,0.008196499,0.983333333,0.008335423,2019,12,23,2,night,dry
166627,131343,15.57048343,99.32275996,209.2596588,1.9939481,29,2019-12-22 20:00:00,2019-12-23 03:00:00,0.004844315,1,0.004844315,2019,12,23,3,night,dry
212225,229012,15.56973746,99.32992168,216.6631927,1.2511401,23,2019-12-22 20:00:00,2019-12-23 03:00:00,0.181926393,1,0.181926393,2019,12,23,3,night,dry
166628,131343,15.57045288,99.32276572,209.3696289,2.0048776,26,2019-12-22 21:00:00,2019-12-23 04:00:00,0.00345433,1,0.00345433,2019,12,23,4,night,dry
212226,229012,15.569918,99.32785379,214.3305511,3.064724,23,2019-12-22 21:00:00,2019-12-23 04:00:00,0.222421149,1,0.222421149,2019,12,23,4,night,dry
166629,131343,15.57047586,99.32275034,209.286911,1.9666352,31,2019-12-22 22:00:00,2019-12-23 05:00:00,0.00304141,1,0.00304141,2019,12,23,5,night,dry
212227,229012,15.57145852,99.32396142,207.5432281,0.4932311,22,2019-12-22 22:01:00,2019-12-23 05:01:00,0.450796748,1.016666667,0.443406637,2019,12,23,5,night,dry
